"HS8","HS6","DESC","COUNT","LDESC1","LDESC2","LDESC3","LDESC4","LDESC5","LDESC6","LDESC7","LDESC8","LDESC9","LDESC10","UNITID","UYEAR","UNITID1","UYEAR1","UNITID2","UYEAR2","UNITID3","UYEAR3","UNITID4","UYEAR4","UNITID5","UYEAR5","UNITID6","UYEAR6","UNITID7","UYEAR7","UNITID8","UYEAR8","UNITID9","UYEAR9","MAIN1994","SUB1994","MAIN1995","SUB1995","MAIN1996","SUB1996","MAIN1997","SUB1997","MAIN","SUB","CDESC"
28181000,281810,ARTIFICIAL CORUNDUM,1,ARTIFICIAL CORUNDUM,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,人造剛玉
28182000,281820,"ALUMINUM OXIDE, EXCEPT ARTIFICIAL CORUNDUM, NESOI",1,"ALUMINUM OXIDE, EXCEPT ARTIFICIAL CORUNDUM, NESOI",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鋁，人造剛玉除外，未列明或未包括在其他編號
28183000,281830,ALUMINUM HYDROXIDE,1,ALUMINUM HYDROXIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氫氧化鋁
28191000,281910,CHROMIUM TRIOXIDE,1,CHROMIUM TRIOXIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,三氧化鉻
28199000,281990,"CHROMIUM OXIDES AND HYDROXIDES, EXCEPT CHROMIUM TRIOXIDE,NESOI",2,"CHROMIUM OXIDES AND HYDROXIDES, EXCEPT CHROMIUM TRIOXIDE,",NESOI,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鉻及氫氧化鉻，三氧化鉻除外，未列明或未包括在其他編號
28201000,282010,MANGANESE DIOXIDE,1,MANGANESE DIOXIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,二氧化錳
28209000,282090,"MANGANESE OXIDES, EXCEPT MANGANESE DIOXIDE, NESOI",1,"MANGANESE OXIDES, EXCEPT MANGANESE DIOXIDE, NESOI",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化錳，二氧化錳除外，未列明或未包括在其他編號
28211000,282110,IRON OXIDES AND HYDROXIDES,1,IRON OXIDES AND HYDROXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鐵及氫氧化鐵
28212000,282120,EARTH COLOURS CONTAINING 70% OR MORE BY WEIGHT OF COMBINEDIRON EVALUATED AS FE203,2,EARTH COLOURS CONTAINING 70% OR MORE BY WEIGHT OF COMBINED,IRON EVALUATED AS FE203,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,顏料土，以重量計含７０％或以上三氧化二鐵
28220010,282200,COBALT OXIDES; COMMERCIAL COBALT OXIDES,1,COBALT OXIDES; COMMERCIAL COBALT OXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鈷；商業用氧化鈷
28220020,282200,COBALT HYDROXIDES,1,COBALT HYDROXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氫氧化鈷
28230000,282300,TITANIUM OXIDES,1,TITANIUM OXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鈦
28241000,282410,"LEAD MONOXIDE (LITHARGE, MASSICOT)",1,"LEAD MONOXIDE (LITHARGE, MASSICOT)",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鉛（鉛黃、天然一氧化鉛）
28242010,282420,RED LEAD,1,RED LEAD,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,鉛丹
28242020,282420,ORANGE LEAD,1,ORANGE LEAD,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,鉛橙
28249000,282490,"LEAD OXIDES, NESOI",1,"LEAD OXIDES, NESOI",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鉛，未列明或未包括在其他編號
28251000,282510,HYDRAZINE AND HYDROXYLAMINE AND THEIR INORGANIC SALTS,1,HYDRAZINE AND HYDROXYLAMINE AND THEIR INORGANIC SALTS,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,聯氨與羥胺及其無機鹽
28252000,282520,LITHIUM OXIDE AND HYDROXIDE,1,LITHIUM OXIDE AND HYDROXIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鋰及氫氧化鋰
28253000,282530,VANADIUM OXIDES AND HYDROXIDES,1,VANADIUM OXIDES AND HYDROXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化釩及氫氧化釩
28254000,282540,NICKEL OXIDES AND HYDROXIDES,1,NICKEL OXIDES AND HYDROXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鎳及氫氧化鎳
28255000,282550,COPPER OXIDES AND HYDROXIDES,1,COPPER OXIDES AND HYDROXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化銅及氫氧化銅
28256000,282560,GERMANIUM OXIDES AND ZIRCONIUM DIOXIDE,1,GERMANIUM OXIDES AND ZIRCONIUM DIOXIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鍺及二氧化鋯
28257000,282570,MOLYBDENUM OXIDES AND HYDROXIDES,1,MOLYBDENUM OXIDES AND HYDROXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化鉬及氫氧化鉬
28258000,282580,ANTIMONY OXIDES,1,ANTIMONY OXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化銻
28259010,282590,TIN OXIDES,1,TIN OXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氧化錫
28259020,282590,OTHER METALLIC OXIDES OF KIND USUALLY USED IN PAINTS,1,OTHER METALLIC OXIDES OF KIND USUALLY USED IN PAINTS,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,其他金屬氧化物，通常用於漆油
28259030,282590,HYDRARGYRI OXYDUM RUBRUM,,HYDRARGYRI OXYDUM RUBRUM,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,03,12,紅粉
28259090,282590,"INORGANIC BASES; OTHER METAL OXIDES, HYDROXIDES ANDPEROXIDES, NES",2,"INORGANIC BASES; OTHER METAL OXIDES, HYDROXIDES AND","PEROXIDES, NES",,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,無機鹼；其他金屬氧化物、氫氧化物及過氧化物，未列明或未包括在其他編號
28259099,282590,"OTHER INORGANIC BASES, OTHER METAL OXIDES, HYDROXIDES ANDPEROXIDES, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他無機鹼、其他金屬氧化物、氫氧化物及過氧化物，未列明或未包括在其他編號
28261100,282611,FLUORIDES OF AMMONIUM OR OF SODIUM,1,FLUORIDES OF AMMONIUM OR OF SODIUM,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氟化銨或氟化鈉
28261200,282612,FLUORIDES OF ALUMINIUM,,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,氟化鋁
28261900,282619,"FLUORIDES, NESOI",1,"FLUORIDES, NESOI",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氟化物，未列明或未包括在其他編號
28262000,282620,FLUOROSILICATES OF SODIUM OR OF POTASSIUM,1,FLUOROSILICATES OF SODIUM OR OF POTASSIUM,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氟硅酸鈉或氟硅酸鉀
28263000,282630,SODIUM HEXAFLUOROALUMINATE (SYNTHETIC CRYOLITE),1,SODIUM HEXAFLUOROALUMINATE (SYNTHETIC CRYOLITE),,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,六氟鋁酸鈉（人造冰晶石）
28269000,282690,"FLUOROSILICATES, FLUOROALUMINATES AND OTHER COMPLEXFLUORINE SALTS (EXCLUDING SODIUM HEXAFLUOROALUMINATE )",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,氟硅酸鹽（鈉或鉀除外）、氟鋁酸鹽及其他合氟絡鹽
28269010,282690,FLUOROSILICATES,,,,,,,,,,,,8,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,氟硅酸鹽
28269090,282690,FLUOROALUMINATES AND OTHER COMPLEX FLUORINE SALTS,,,,,,,,,,,,8,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,氟鋁酸鹽及其他合氟絡鹽
28271000,282710,AMMONIUM CHLORIDE,1,AMMONIUM CHLORIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯化銨
28272000,282720,CALCIUM CHLORIDE,1,CALCIUM CHLORIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯化鈣
28273100,282731,MAGNESIUM CHLORIDE,1,MAGNESIUM CHLORIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯化鎂
28273200,282732,ALUMINIUM CHLORIDE,,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,氯化鋁
28273300,282733,IRON CHLORIDE,1,IRON CHLORIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯化鐵
28273400,282734,COBALT CHLORIDE,1,COBALT CHLORIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯化鈷
28273500,282735,NICKEL CHLORIDE,1,NICKEL CHLORIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯化鎳
28273600,282736,ZINC CHLORIDE,1,ZINC CHLORIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯化鋅
28273700,282737,TIN CHLORIDE,,TIN CHLORIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,,,,,,,氯化錫
28273800,282738,BARIUM CHLORIDE,1,BARIUM CHLORIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯化鋇
28273900,282739,"CHLORIDES, NESOI",1,"CHLORIDES, NESOI",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯化物，未列明或未包括在其他編號
28273910,282739,CALOMELAS,,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,輕粉
28273920,282739,MERCUROUS CHLORIDE AND MERCURIC CHLORIDE,,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白降丹
28273990,282739,"CHLORIDES, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他氯化物
28274100,282741,CHLORIDE OXIDES AND CHLORIDE HYDROXIDES OF COPPER,1,CHLORIDE OXIDES AND CHLORIDE HYDROXIDES OF COPPER,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯氧化銅及氫氧基氯化銅
28274900,282749,"CHLORIDE OXIDES AND CHLORIDE HYDROXIDES, NESOI",1,"CHLORIDE OXIDES AND CHLORIDE HYDROXIDES, NESOI",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯氧化物及氫氧基氯化物，未列明或未包括在其他編號
28275100,282751,BROMIDES OF SODIUM OR OF POTASSIUM,1,BROMIDES OF SODIUM OR OF POTASSIUM,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,溴化鈉或溴化鉀
28275900,282759,"BROMIDES AND BROMIDE OXIDES, NESOI",1,"BROMIDES AND BROMIDE OXIDES, NESOI",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,溴化物及溴氧化物，未列明或未包括在其他編號
28276000,282760,IODIDES AND IODIDE OXIDES,1,IODIDES AND IODIDE OXIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,碘化物及碘氧化物
28281010,282810,COMMERCIAL CALCIUM HYPOCHLORITE,1,COMMERCIAL CALCIUM HYPOCHLORITE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,商業用次氯酸鈣
28281090,282810,"CALCIUM HYPOCHLORITES, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,次氯酸鈣，未列明或未包括在其他編號
28289010,282890,HYPOBROMITES,1,HYPOBROMITES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,次溴酸鹽
28289020,282890,SODIUM CHLORITE,1,SODIUM CHLORITE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,亞氯酸鈉
28289090,282890,"HYPOCHLORITES AND CHLORITES, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,次氯酸鹽及亞氯酸鹽，未列明或未包括在其他編號
28291100,282911,SODIUM CHLORATE,1,SODIUM CHLORATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯酸鈉
28291910,282919,POTASSIUM CHLORATE (CHLORATE OF POTASH),1,POTASSIUM CHLORATE (CHLORATE OF POTASH),,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,氯酸鉀
28291990,282919,"CHLORATES, EXCEPT SODIUM CHLORATE AND POTASSIUM CHLORATE",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,氯酸鹽，氯酸鈉及氯酸鉀除外
28299010,282990,BROMATES AND PERBROMATES,1,BROMATES AND PERBROMATES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,溴酸鹽及過溴酸鹽
28299020,282990,IODATES AND PERIODATES,1,IODATES AND PERIODATES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,碘酸鹽及高碘酸鹽
28299090,282990,PERCHLORATES,,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高氯酸鹽
28301000,283010,SODIUM SULPHIDES,1,SODIUM SULPHIDES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫化鈉
28302000,283020,ZINC SULPHIDE,1,ZINC SULPHIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫化鋅
28303000,283030,CADMIUM SULPHIDE,1,CADMIUM SULPHIDE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫化鎘
28309000,283090,"SULPHIDES AND POLYSULPHIDES, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,硫化物或多硫化物，未列明或未包括在其他編號
28311000,283110,DITHIONITES AND SULPHOXYLATES OF SODIUM,1,DITHIONITES AND SULPHOXYLATES OF SODIUM,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,連二亞硫酸鈉及次硫酸鈉
28319000,283190,"DITHIONITES AND SULPHOXYLATES, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,連二亞硫酸鹽及次硫酸鹽，未列明或未包括在其他編號
28321000,283210,SODIUM SULPHITES,1,SODIUM SULPHITES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,亞硫酸鈉
28322000,283220,"SULPHITES, EXCEPT SODIUM SULPHITES",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,亞硫酸鹽，亞硫酸鈉除外
28323010,283230,SODIUM THIOSULPHATES,1,SODIUM THIOSULPHATES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫代硫酸鈉
28323090,283230,"THIOSULPHATES, EXCEPT SODIUM THIOSULPHATES",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,硫代硫酸鹽，硫代硫酸鈉除外
28331100,283311,DISODIUM SULPHATE,1,DISODIUM SULPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫酸二鈉
28331900,283319,"SODIUM SULPHATES, EXCEPT DISODIUM SULPHATES, NES",1,"SODIUM SULPHATES, EXCEPT DISODIUM SULPHATES, NES",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫酸鈉，硫酸二鈉除外
28331910,283319,NATRII SULFAS EXSICCATUS,,NATRII SULFAS EXSICCATUS,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,03,12,玄明粉
28331990,283319,"SODIUM SULPHATES, EXCEPT DISODIUM SULPHATES AND NATRIISULFAS EXSICCATUS",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,硫酸鈉，硫酸二鈉及玄明粉除外
28332100,283321,MAGNESIUM SULPHATE,1,MAGNESIUM SULPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫酸鎂
28332200,283322,ALUMINUM SULPHATE,1,ALUMINUM SULPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫酸鋁
28332300,283323,CHROMIUM SULPHATE,1,CHROMIUM SULPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫酸鉻
28332400,283324,NICKEL SULPHATE,1,NICKEL SULPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫酸鎳
28332500,283325,COPPER SULPHATE,1,COPPER SULPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫酸銅
28332600,283326,ZINC SULPHATE,1,ZINC SULPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫酸鋅
28332700,283327,BARIUM SULPHATE,1,BARIUM SULPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硫酸鋇
28332900,283329,"SULPHATES, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他硫酸鹽，未列明或未包括在其他編號
28333000,283330,ALUMS,1,ALUMS,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,礬
28334000,283340,PEROXOSULPHATES (PERSULPHATES),1,PEROXOSULPHATES (PERSULPHATES),,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,過硫酸鹽
28341000,283410,NITRITES,1,NITRITES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,亞硝酸鹽
28342100,283421,POTASSIUM NITRATE,1,POTASSIUM NITRATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硝酸鉀
28342200,283422,BISMUTH NITRATE,1,BISMUTH NITRATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硝酸鉍
28342920,283429,CALCIUM NITRATE,1,CALCIUM NITRATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,硝酸鈣
28342990,283429,"NITRATES, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他硝酸鹽
28351000,283510,PHOSPHINATES (HYPOPHOSPHITES) AND PHOSPHONATES (PHOSPHITES),1,PHOSPHINATES (HYPOPHOSPHITES) AND PHOSPHONATES (PHOSPHITES),,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,次磷酸鹽及膦酸鹽（亞磷酸鹽）
28352100,283521,TRIAMMONIUM PHOSPHATES,,TRIAMMONIUM PHOSPHATES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,,,,,,,TRIAMMONIUM PHOSPHATES
28352200,283522,MONO- OR DISODIUM PHOSPHATES,1,MONO- OR DISODIUM PHOSPHATES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,磷酸一鈉或磷酸二鈉
28352300,283523,TRISODIUM PHOSPHATE,1,TRISODIUM PHOSPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,磷酸三鈉
28352400,283524,POTASSIUM PHOSPHATE,1,POTASSIUM PHOSPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,磷酸鉀
28352500,283525,CALCIUM HYDROGENORTHOPHOSPHATE (DICALCIUM PHOSPHATE),1,CALCIUM HYDROGENORTHOPHOSPHATE (DICALCIUM PHOSPHATE),,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,正磷酸氫鈣（磷酸二鈣）
28352600,283526,"PHOSPHATES OF CALCIUM, EXCEPT CALCIUMHYDROGENORTHOPHOSPHATE (DICALCIUM PHOSPHATE), NESOI",2,"PHOSPHATES OF CALCIUM, EXCEPT CALCIUM","HYDROGENORTHOPHOSPHATE (DICALCIUM PHOSPHATE), NESOI",,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,磷酸鈣，不包括正磷酸氫鈣（磷酸二鈣），未列明或未包括在其他編號
28352900,283529,"PHOSPHATES, NESOI",1,"PHOSPHATES, NESOI",,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,磷酸鹽，未列明或未包括在其他編號
28353100,283531,SODIUM TRIPHOSPHATE (SODIUM TRIPOLYPHOSPHATE),1,SODIUM TRIPHOSPHATE (SODIUM TRIPOLYPHOSPHATE),,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,三磷酸鈉（三聚磷酸鈉）
28353910,283539,TETRASODIUM PYROPHOSPHATE,1,TETRASODIUM PYROPHOSPHATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,焦磷酸四鈉
28353990,283539,"POLYPHOSPHATES, NESOI",,,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多磷酸鹽，未列明或未包括在其他編號
28361000,283610,COMMERCIAL AMMONIUM CARBONATE AND OTHER AMMONIUM CARBONATES,1,COMMERCIAL AMMONIUM CARBONATE AND OTHER AMMONIUM CARBONATES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,商業用碳酸銨及其他碳酸銨
28362000,283620,DISODIUM CARBONATE,1,DISODIUM CARBONATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,碳酸二鈉
28363000,283630,SODIUM HYDROGENCARBONATE (SODIUM BICARBONATE),1,SODIUM HYDROGENCARBONATE (SODIUM BICARBONATE),,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,碳酸氫鈉（小蘇打）
28364000,283640,POTASSIUM CARBONATES,1,POTASSIUM CARBONATES,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,碳酸鉀
28365000,283650,CALCIUM CARBONATE,1,CALCIUM CARBONATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,碳酸鈣
28366000,283660,BARIUM CARBONATE,1,BARIUM CARBONATE,,,,,,,,,,8,1994,,,,,,,,,,,,,,,,,,,03,12,03,12,03,12,03,12,03,12,碳酸鋇
